"","BROOD_YEAR","RELEASE_YEAR","STOCK_NAME","FACILITY_NAME","RELEASE_STAGE_NAME","RELEASE_SITE_NAME","REL_CU_NAME","REL_CU_INDEX","TotalRelease","SPECIES_NAME","STOCK_PROD_AREA_CODE","MRP_TAGCODE","STOCK_CU_NAME","STOCK_CU_INDEX","stocksite"
"349",1982,1983,"First Lk/GSVI","Nanaimo River H","Smolt 0+","Nanaimo R","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",4766,"Chinook","GSVI","22324","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","Nanaimo R:First Lk/GSVI"
"350",1983,1984,"First Lk/GSVI","Nanaimo River H","Smolt 0+","Nanaimo R","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",57640,"Chinook","GSVI","22712","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","Nanaimo R:First Lk/GSVI"
"351",1984,1985,"First Lk/GSVI","Nanaimo River H","Smolt 0+","Nanaimo R","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",16974,"Chinook","GSVI","NOCN8413","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","Nanaimo R:First Lk/GSVI"
"352",1984,1985,"First Lk/GSVI","Nanaimo River H","Smolt 0+","Nanaimo R","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",82576,"Chinook","GSVI","NOCN8414","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","Nanaimo R:First Lk/GSVI"
"353",1985,1986,"First Lk/GSVI","Nanaimo River H","Smolt 0+","Nanaimo R","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",74233,"Chinook","GSVI","NOCN8528","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","Nanaimo R:First Lk/GSVI"
"354",1986,1987,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",70003,"Chinook","GSVI","NOCN8662","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"355",1987,1988,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",72723,"Chinook","GSVI","NOCN8720","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"356",1988,1989,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",157013,"Chinook","GSVI","NOCN8849","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"357",1989,1990,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",157322,"Chinook","GSVI","NOCN8930","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"358",1990,1991,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",39444,"Chinook","GSVI","NOCN9039","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"359",1991,1992,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",49328,"Chinook","GSVI","NOCN9140","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"360",1992,1993,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",50686,"Chinook","GSVI","NOCN9239","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"361",1993,1994,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",418622,"Chinook","GSVI","NOCN9337","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"362",1994,1995,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",153376,"Chinook","GSVI","NOCN9418","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"363",1995,1996,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",38928,"Chinook","GSVI","180355","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"364",1995,1996,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",38967,"Chinook","GSVI","180356","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"365",1996,1997,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",42755,"Chinook","GSVI","183452","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"366",1996,1997,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",42861,"Chinook","GSVI","183453","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"367",1996,1997,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",42937,"Chinook","GSVI","183454","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"368",1996,1997,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",42746,"Chinook","GSVI","183455","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"369",1997,1998,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",70000,"Chinook","GSVI","183220","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"370",1997,1998,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",99098,"Chinook","GSVI","183221","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"371",1998,1999,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",165595,"Chinook","GSVI","NOCN9866","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"372",1999,2000,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",257394,"Chinook","GSVI","184330","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"373",2000,2001,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",207955,"Chinook","GSVI","184363","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"374",2001,2002,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",186187,"Chinook","GSVI","184337","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"375",2002,2003,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",173081,"Chinook","GSVI","NOCN0236","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"376",2003,2004,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",187214,"Chinook","GSVI","NOCN0318","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"377",2004,2005,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",154922,"Chinook","GSVI","NOCN0450","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"378",2005,2006,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",204874,"Chinook","GSVI","NOCN0565","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"379",2006,2007,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",223745,"Chinook","GSVI","NOCN06106","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"380",2007,2008,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",229551,"Chinook","GSVI","NOCN0754","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"381",2008,2009,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",232496,"Chinook","GSVI","NOCN0863","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"382",2009,2010,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",221184,"Chinook","GSVI","NOCN0981","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"383",2010,2011,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",226193,"Chinook","GSVI","NOCN1032","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"384",2011,2012,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",236298,"Chinook","GSVI","NOCN1171","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"385",2012,2013,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",206266,"Chinook","GSVI","NOCN1245","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"386",2013,2014,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",72332,"Chinook","GSVI","NOCN1347","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"387",2014,2015,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",195933,"Chinook","GSVI","NOCN1412","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"388",2015,2016,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",100223,"Chinook","GSVI","NOCN1561","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"389",2016,2017,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",85212,"Chinook","GSVI","NOCN1668","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"390",2017,2018,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",195020,"Chinook","GSVI","NOCN1743","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"391",2018,2019,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",183928,"Chinook","GSVI","NOCN1852","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"392",2019,2020,"First Lk/GSVI","Nanaimo River H","Smolt 0+","First Lk/GSVI","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83",90064,"Chinook","GSVI","NOCN1991","EAST VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3","CK-83","First Lk/GSVI:First Lk/GSVI"
"393",1983,1984,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",10333,"Chinook","NWVI","22863","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"394",1983,1984,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",2505,"Chinook","NWVI","NOCN8319","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"395",1984,1985,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",7680,"Chinook","NWVI","RV8413","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"396",1984,1985,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",31444,"Chinook","NWVI","LV8414","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"397",1985,1986,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",41254,"Chinook","NWVI","23103","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"398",1985,1986,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",27067,"Chinook","NWVI","23923","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"399",1985,1986,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",31008,"Chinook","NWVI","23924","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"400",1985,1986,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",25867,"Chinook","NWVI","NOCN8542","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"401",1986,1987,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",330000,"Chinook","NWVI","LV8628","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"402",1987,1988,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",145118,"Chinook","NWVI","LV8725","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"403",1988,1989,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",126668,"Chinook","NWVI","26234","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"404",1988,1989,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",126680,"Chinook","NWVI","26236","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"405",1988,1989,"Gold R","Gold River H","Fed Fry","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",126455,"Chinook","NWVI","26235","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"406",1989,1990,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",158170,"Chinook","NWVI","20127","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"407",1989,1990,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",160644,"Chinook","NWVI","24940","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"408",1989,1990,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",150171,"Chinook","NWVI","26237","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"409",1990,1991,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",29654,"Chinook","NWVI","180201","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"410",1990,1991,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",27358,"Chinook","NWVI","180202","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"411",1990,1991,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",44595,"Chinook","NWVI","180203","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"412",1991,1992,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",72903,"Chinook","NWVI","180542","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"413",1992,1993,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",190624,"Chinook","NWVI","180509","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"414",1992,1993,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",191730,"Chinook","NWVI","180510","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"415",1992,1993,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",159936,"Chinook","NWVI","180511","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"416",1993,1994,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",357276,"Chinook","NWVI","NOCN9311","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"417",1994,1995,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",323103,"Chinook","NWVI","NOCN9425","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"418",1995,1996,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",98860,"Chinook","NWVI","NOCN9507","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"419",1996,1997,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",10068,"Chinook","NWVI","NOCN9603","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"420",1998,1999,"Gold R","Gold River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",384754,"Chinook","NWVI","NOCN9830","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"421",1999,2000,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",151570,"Chinook","NWVI","NOCN99119","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"422",2004,2005,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",14885,"Chinook","NWVI","NOCN0437","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"423",2004,2005,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",42659,"Chinook","NWVI","NOCN0438","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"424",2005,2006,"Gold R","Gold River H","Fed Fry","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",4196,"Chinook","NWVI","NOCN0533","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"425",2006,2007,"Gold R","Conuma River H","Unfed","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",43992,"Chinook","NWVI","NOCN06114","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"426",2008,2009,"Gold R","Conuma River H","Smolt 0+","Gold R","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",178942,"Chinook","NWVI","NOCN0838","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Gold R:Gold R"
"427",2009,2010,"Gold R","Conuma River H","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",38376,"Chinook","NWVI","NOCN0915","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"428",2011,2012,"Gold R","Muchalat Lk Lakepen","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",135689,"Chinook","NWVI","NOCN1140","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"429",2012,2013,"Gold R","Conuma River H","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",127593,"Chinook","NWVI","NOCN1231","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"430",2013,2014,"Gold R","Conuma River H","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",159635,"Chinook","NWVI","NOCN1338","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"431",2014,2015,"Gold R","Conuma River H","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",163968,"Chinook","NWVI","NOCN1473","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"432",2015,2016,"Gold R","Muchalat Lk Lakepen","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",53705,"Chinook","NWVI","NOCN1529","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"433",2016,2017,"Gold R","Muchalat Lk Lakepen","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",297431,"Chinook","NWVI","NOCN1610","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
"434",2017,2018,"Gold R","Muchalat Lk Lakepen","Smolt 0+","Muchalat Lk","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32",218279,"Chinook","NWVI","NOCN1723","WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x","CK-32","Muchalat Lk:Gold R"
