Production Year,Regional Area,Program Code,Project,Project Contact,Species,Run,Stock,Stock CU Index,Stock CU Name,Stock Stat Area,Objective,Production Strategy Level, Egg Target ,Production Activity Type,Release/ Transfer Stage,Release Site/ Transfer Project,Release/Transfer Facility,Release Stat Area,Release/ Transfer Target,Mark Type,Clip Type, Target # to Mark ,Target Status,Licence NOT Held By SEP,Comment,Data Status (SPA Internal)
2015,Lower Fraser River,OPS,Chehalis R,WEM - Chehalis River Hatchery,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D,,Alternate,400000,Transfer Out,Fry,Nicomekl R,,,150000,,,,,,Alternate broodstock source to Chehalis R stock. Transferred out to Nicomekl R hatchery for short term rearing prior to release.,
2015,Lower Fraser River,OPS,Chehalis R,WEM - Chehalis River Hatchery,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D, Rebuilding ,Alternate, -   ,Release,Unfed,Nathan Cr,,29B,150000,,,,,,Alternate broodstock source to Chehalis R stock. Direct release occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.,
2015,Lower Fraser River,OPS,Chehalis R,WEM - Chehalis River Hatchery,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D, Harvest ,Primary,3000000,Release,Chan Fry,Weaver Sp Ch,,29D,2500000,,,,,,,
2015,Lower Fraser River,OPS,Chehalis R,WEM - Chehalis River Hatchery,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D, Rebuilding ,Alternate, -   ,Release,Unfed,West Cr,,29D,50000,,,,,,Alternate broodstock source to Chehalis R stock. Direct release occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary,2100000,Transfer Out,Egg,Alouette R,,,125000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer Out,Egg,Capilano R,,,783000,,,,,,"2015 is 3rd year where Chilliwack stock is used as the brood source for Capilano. In 2015, the transfer out target increased by 83K to accommodate the change of egg source for transfers out from Capilano R hatchery to Poco hatchery, and smolt source for transfer out to Westridge Terminal & Reed Pt/Ioco projects (formerly transferred out from Chilliwack R hatchery).",
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer Out,Egg,Chapman Cr,,,70000,,,,,,2014: used to avoid using ECVI stock which may be utilizing habitat in Howe Sound and impacting on Howe Sound chinook.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Chilliwack R,,29E,1000000,Coded Wire Tag,AD,200000,,,Exploitation rate indicator.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Chilliwack R,,29E, -   ,Thermal,N/A,1000000,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Spring,Chilliwack R,CK-6,LOWER FRASER RIVER-SUMMER TIMING,29E, Rebuilding ,Primary,65000,Release,Smolt 0+,Chilliwack R,,29E,50000,Coded Wire Tag,AD, -   ,,,Remnant native stock. Difficult to obtain brood stock. AdCWT'd if broodstock obtained.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chehalis R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,29D,,Alternate, -   ,Transfer In,Egg,Chehalis R,,,500000,,,,,,Alternate broodstock source transferred in from Chehalis R hatchery if Chilliwack R stock unattainable.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chehalis R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,29D, Harvest ,Alternate, -   ,Release,Smolt 0+,Chilliwack R,,29E,500000,,,,,,Alternate broodstock source transferred in from Chehalis R hatchery if Chilliwack R stock unattainable.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chilliwack R,CK-6,LOWER FRASER RIVER-SUMMER TIMING,29E,,Alternate,300000,Transfer Out,Egg,Chehalis R,,,300000,,,,,,Alternate broodstock source transferred out to Chehalis hatchery if Chehalis R brood unattainable.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chilliwack R,CK-6,LOWER FRASER RIVER-SUMMER TIMING,29E, Harvest ,Primary,550000,Release,Smolt 0+,Chilliwack R,,29E,500000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E,,Alternate,3000,Transfer Out,Egg,Abbotsford Sch,,,3000,,,,,,Alternate source of eggs for Abbotsford Schls if Ravine Park unable to obtain adult COHO broodstock from Chilliwack.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary,3000000,Release,Unfed,Atchelitz Cr,,29D,200000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Fed Fry,Chilliwack R,,29E,1000000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Unfed,L Chilliwack R,,29E,200000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Unfed,Luckakuck Cr,,29E,200000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Fed Fry,Vedder R,,29E,1000000,,,,,,"Release site includes Vedder River tributaries including Geisbrecht Creek/Usher Channel, Hopedale Creek/Hopedale Channel, Peach Channel, Salwein Creek, Barret Creek, Street Creek.",
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E,,Alternate,3000,Transfer Out,Egg,Chilliwack Sch,,,3000,,,,,,Alternate broodstock source if Chilliwack COHO eggs are unavailable from Chilliwack R hatchery.,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E,,Primary,1003000,Transfer Out,Egg,Chilliwack Sch,,,3000,,,,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,,29E,800000,Fin Clip,AD,800000,,,,
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Fed Fry,Vedder R,,29E,100000,,,,,,"Contingency release target to allow for surplus release in the event of higher than expected incubation survival or disease screening. Release site includes Vedder River tributaries (Geisbrecht Creek/Usher Channel, Hopedale Creek/Hopedale Channel, Peach Channel/Creek, Pierce Ch/Pd, Salwein Creek, Barret Creek, Street Creek).",
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Pink,Fall,Chilliwack R,PKO-1,FRASER RIVER,29E,,Alternate,500000,Transfer Out,Egg,Seymour R,,,500000,,,,,,"2015: change from primary to alternate stock source. Cheakamus is now the primary source, due to large rockslide that ocurred, which will likely prevent return of Chilliwack adults to above canyon.",
2015,Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Pink,Fall,Chilliwack R,PKO-1,FRASER RIVER,29E, Assessment ,Primary,5000,Release,Eyed Egg,Jones Cr,,29D,5000,,,,,,Experimental basket plant of eyed eggs to ascertain incubation survival.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary,2000000,Release,Fed Fry,Chilqua Cr,,29D,250000,,,,,,2015: target reduced from 750K. A review of this 2011 brood transplant initiative determined a lack of response that may be due to habitat quality challenges. Continue observations.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Fed Fry,Inch Cr,,29D,1000000,,,,,,,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary, -   ,Release,Fed Fry,Nicomen Sl,,29D,250000,,,,,,2015: target reduced from 400K. A review of this 2011 brood transplant initiative determined that the Nicomen release may be unassessable. Continue observations.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary, -   ,Release,Fed Fry,Railroad Cr,,29D,250000,,,,,,2015: target reduced from 750K after a review of this 2011 brood transplant initiative determined a positive response. Continue observations.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Stewardship ,Primary, -   ,Release,Fed Fry,Yorkson Cr,,29D,50000,,,,,,Direct release to Yorkson Cr occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Inch Cr,CO-47,LOWER FRASER,29D, Assessment/Harvest ,Primary,235000,Release,Smolt 1+,Inch Cr,,29D,150000,Coded Wire Tag,AD,100000,,,"Indicator stock: 50K Ad-clipped, 100K CWT (60K AdCWT & 40K CWT-only). DIT (double index tag) group released. (Egg collection target set conservatively to account for variation in fecundity and BKD results).",
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Inch Cr,CO-47,LOWER FRASER,29D, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Inch Cr,,29D, -   ,Coded Wire Tag,NOMK,50000,,,,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,L Campbell R,,29B,40000,Fin Clip,AD,40000,,,,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary,90000,Release,Smolt 1+,Nicomekl R,,29B,50000,Fin Clip,AD,50000,,,"Egg collection target set conservatively to account for variation in fecundity and BKD results. Inch Cr hatchery provides incubation, rearing & Adclipping. Nicomekl Enh Soc assists with egg takes & release.",
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Norrish Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary,160000,Release,Smolt 1+,Norrish Cr,,29D,100000,Fin Clip,AD,100000,,,Egg collection target set conservatively to account for variation in fecundity and BKD results.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary,135000,Release,Smolt 1+,Serpentine R,,29B,50000,Fin Clip,AD,50000,,,"Egg collection target set conservatively to account for variation in fecundity and BKD results. Inch Cr hatchery provides incubation, rearing & Adclipping. Serpentine Enh assists in egg take & release.",
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary,250000,Release,Smolt 1+,Cougar Canyon Cr,,29B,1000,,,,,,Egg collection target set conservatively to account for variation in fecundity and BKD results. Direct release to Cougar Canyon Cr occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.,
2015,Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Stave R,,29D,150000,Fin Clip,AD,150000,,,"2015: target increased from 75K to 150K. In 2011 there was a target reduction from 225K to 75K based on the assumption that angler effort would decrease following the BC Hydro dam rebuild and loss of vehicle access. However, annual Stave chum overflights have determined that there has not been a decrease in pressure as expected, so the target has been increased.",
2015,Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary,325000,Release,Fed Fry,Cultus Lk,,29D,150000,Fin Clip,AD,150000,,,,
2015,Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary, -   ,Release,Fed Fall,Cultus Lk,,29D,50000,Fin Clip,AD,50000,,,,
2015,Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary, -   ,Release,Smolt 1+,Sweltzer Cr,,29E,25000,Coded Wire Tag,AD,25000,,,ADCWT. 2 mark codes. Component of recovery plan.,
2015,Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Summer,Pitt R Up,SEL-03-05,PITT-EARLY SUMMER TIMING,29C, Harvest ,Primary,2500000,Release,Fed Fry,Pitt R Up,,29C,2000000,Thermal,N/A,2000000,,,"Otolith Mark  2:1.4,2.2",
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary,350000,Transfer Out,Egg,Burnaby Sch,,,2000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Alternate,2000,Transfer Out,Egg,Coquitlam Sch,,,2000,,,,,,"Alternate broodstock source if eggs from Hyde Cr hatchery, Hyde Cr stock (1K) or River Springs hatchery, Coquitlam stock (1K) are unavailable.",
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Maple Ridge Sch,,,2000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Mission Sch,,,2000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,New West Sch,,,2000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Vancouver Sch,,,2000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Brunette R,,29C,150000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Byrne Cr,,29C,45000,,,,,,2015: increase in release target from 25K to 45K.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Canyon Cr/LWFR,,29E,30000,,,,,,2015: Addition of release site. Direct release occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Kanaka Cr,,29C,25000,,,,,,Supplementation to Fraser River chum fishery.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Kaymar Cr,,29C,5000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Salish Cr,,28,30000,,,,,,2015: Addition of release site. Direct release occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Eyed Egg,Spanish Banks Cr,,28,10000,,,,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Fed Fry,Spanish Banks Cr,,28,30000,,,,,,Direct release occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Smolt 1+,Brunette R,,29C,10000,Fin Clip,AD,10000,,,"7500 to Brunette R, 2500 to Stoney Cr for 'Great Salmon Sendoff' event",
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Byrne Cr,,29C,4000,Fin Clip,AD,4000,,,Release site includes tributaries within the Byrne Creek Watershed.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary,80000,Release,Fed Fry,Kanaka Cr,,29C,40000,,,,,,2015: release site includes Kanaka Cr tributaries (Cooper Cr & McFadden Cr)  Supplementation to Strait of Georgia coho fishery.,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Harvest ,Primary, -   ,Release,Smolt 1+,Kanaka Cr,,29C,15000,Fin Clip,AD,15000,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Kaymar Cr,,29C,1000,Fin Clip,AD,1000,,,,
2015,Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Pink,Fall,Kanaka Cr,PKO-1,FRASER RIVER,29C, Rebuilding ,Primary,150000,Release,Fed Fry,Kanaka Cr,,29C,130000,,,,,,Supplementation to Johnstone Strait pink fishery.,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY,29B,,Alternate,50000,Transfer Out,Egg,Nicomekl R,,,50000,,,,,,2015: added as 2nd alternate broodstock source to be transferred out to Nicomekl R hatchery for use if insufficient Nicomekl R (primary) & Serpentine R (1st alternate) stocks are available.,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY,29B, Harvest ,Primary,75000,Release,Smolt 0+,L Campbell R,,29B,50000,Fin Clip,RV,50000,,,Allternate years for clip type (LV & RV),
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary,70000,Transfer Out,Egg,Delta Sch,,,4000,,,,,,,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Langley Sch,,,2000,,,,,,,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Richmond Sch,,,1500,,,,,,,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Surrey Sch,,,1800,,,,,,,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Fergus Cr,,29B,5000,,,,,,Tributary of L Campbell R. Released for Fathers Day event.,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,L Campbell R,,29B,10000,,,,,,,
2015,Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,L Campbell R,,29B,30000,,,,,,2015: Target reduced from 40K to 30K.,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY,29B,,Alternate, -   ,Transfer In,Egg,L Campbell R,,,50000,,,,,,2015: added as 2nd alternate broodstock source for use if insufficient Nicomekl (primary) & Serpentine (1st alternate) stocks are available.,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY,29B, Stewardship ,Alternate, -   ,Release,Smolt 0+,Nicomekl R,,29B,45000,,,,,,,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Nicomekl R,,,29B, Stewardship ,Primary,50000,Release,Smolt 0+,Nicomekl R,,29B,45000,,,,,,,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY,29B,,Alternate, -   ,Transfer In,Egg,Serpentine R,,,50000,,,,,,"Alternate broodstock source transferred in, in the event that Nicomekl R broodstock is unattainable.",
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY,29B, Stewardship ,Alternate, -   ,Release,Smolt 0+,Nicomekl R,,29B,45000,,,,,,,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chum,Fall,Nicomekl R,CM-4,GEORGIA STRAIT,29B, Rebuilding ,Primary,170000,Release,Fed Fry,Nicomekl R,,29B,150000,,,,,,"Chehalis R chum is the alternate broodstock source in the event that Nicomekl chum is unattainable (released from the hatchery into Nicomekl R, so recorded under Chehalis R production)  Supplementation to Johnston Strait chum fishery.",
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B,,Primary,52500,Transfer Out,Egg,Langley Sch,,,2500,,,,,,,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Surrey Sch,,,100,,,,,,,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Nicomekl R,,29B,40000,,,,,,"Smolt releases are recorded under Inch Creek Hatchery, who does incubation, rearing & adclipping.",
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Chehalis R,PKO-1,FRASER RIVER,29D,,Primary, -   ,Transfer In,Fry,Chehalis R,,,150000,,,,,,Transferred in as unfed fry to Nicomekl R hatchery for short term rearing prior to release.,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Chehalis R,PKO-1,FRASER RIVER,29D, Stewardship ,Primary, -   ,Release,Unfed,Nicomekl R,,29B,150000,,,,,,,
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D,,Alternate, -   ,Transfer In,Fry,Weaver Sp Ch,,,150000,,,,,,"Alternate broodstock source to Chehalis R stock, transferred in as fry for short term rearing prior to release.",
2015,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D, Stewardship ,Alternate, -   ,Release,Unfed,Nicomekl R,,29B,150000,,,,,,,
2015,Lower Fraser River,DPI,Serpentine R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY,29B,,Alternate,50000,Transfer Out,Egg,Nicomekl R,,,50000,,,,,,Eggs (or adult broodstock equivalent) transferred out to Nicomekl R hatchery as alternate broodstock source for Nicomekl R stock.,
2015,Lower Fraser River,DPI,Serpentine R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY,29B, Stewardship ,Primary,125000,Release,Smolt 0+,Serpentine R,,29B,100000,,,,,,,
2015,Lower Fraser River,DPI,Serpentine R,CA - S Side Fraser R to Boston Bar,Chum,Fall,Serpentine R,CM-4,GEORGIA STRAIT,29B, Stewardship ,Primary,75000,Release,Fed Fry,Serpentine R,,29B,65000,,,,,,,
2015,Lower Fraser River,DPI,Serpentine R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B,,Primary,100000,Transfer Out,Egg,Surrey Sch,,,1500,,,,,,,
